date,index,mom,yoy
1998m7,46.34216690063476600,0.313,1.235
1998m8,46.35152435302734400,0.020,1.089
1998m9,46.33719253540039100,-0.031,1.106
1998m10,46.16766738891601600,-0.366,0.894
1998m11,46.05804824829101600,-0.237,0.850
1998m12,46.05180740356445300,-0.014,0.664
1999m1,46.26890182495117200,0.471,0.507
1999m2,46.19457244873046900,-0.161,-0.003
1999m3,45.84774017333984400,-0.751,-0.629
1999m4,45.80283737182617200,-0.098,-0.737
1999m5,45.57732391357421900,-0.492,-1.155
1999m6,45.57455444335937500,-0.006,-1.349
1999m7,45.65926742553710900,0.186,-1.474
1999m8,45.48739242553710900,-0.376,-1.864
1999m9,45.39677047729492200,-0.199,-2.030
1999m10,45.38966751098632800,-0.016,-1.685
1999m11,45.24619674682617200,-0.316,-1.763
1999m12,45.21806335449218800,-0.062,-1.810
2000m1,45.60025787353515600,0.845,-1.445
2000m2,45.60212707519531300,0.004,-1.282
2000m3,45.36118698120117200,-0.528,-1.061
2000m4,45.31018447875976600,-0.112,-1.076
2000m5,45.13406372070312500,-0.389,-0.973
2000m6,45.05061340332031300,-0.185,-1.150
2000m7,45.24627304077148400,0.434,-0.905
2000m8,45.14892959594726600,-0.215,-0.744
2000m9,45.07959747314453100,-0.154,-0.699
2000m10,45.16038131713867200,0.179,-0.505
2000m11,44.93838500976562500,-0.492,-0.680
2000m12,44.88814544677734400,-0.112,-0.730
2001m1,44.92424774169921900,0.080,-1.482
2001m2,44.82191467285156300,-0.228,-1.711
2001m3,44.90731811523437500,0.191,-1.001
2001m4,45.20749664306640600,0.668,-0.227
2001m5,45.23675537109375000,0.065,0.228
2001m6,44.91047286987304700,-0.721,-0.311
2001m7,44.76358413696289100,-0.327,-1.067
2001m8,44.60348510742187500,-0.358,-1.208
2001m9,44.56971740722656300,-0.076,-1.131
2001m10,44.37308883666992200,-0.441,-1.743
2001m11,44.22756195068359400,-0.328,-1.582
2001m12,44.19393539428710900,-0.076,-1.547
2002m1,45.20712661743164100,2.293,0.630
2002m2,46.62684631347656300,3.140,4.027
2002m3,48.47116470336914100,3.955,7.936
2002m4,53.50666046142578100,10.389,18.358
2002m5,55.65267562866210900,4.011,23.025
2002m6,57.66843032836914100,3.622,28.408
2002m7,59.50727462768554700,3.189,32.937
2002m8,60.90091323852539100,2.342,36.538
2002m9,61.72354125976562500,1.351,38.488
2002m10,61.85845184326171900,0.219,39.405
2002m11,62.17339324951171900,0.509,40.576
2002m12,62.28981399536132800,0.187,40.947
2003m1,63.11158752441406300,1.319,39.605
2003m2,63.46881103515625000,0.566,36.121
2003m3,63.83931350708007800,0.584,31.706
2003m4,63.87458419799804700,0.055,19.377
2003m5,63.62960433959960900,-0.384,14.333
2003m6,63.57509231567382800,-0.086,10.242
2003m7,63.85742187500000000,0.444,7.310
2003m8,63.87297058105468800,0.024,4.880
2003m9,63.89828109741210900,0.040,3.523
2003m10,64.27494049072265600,0.589,3.906
2003m11,64.43346405029296900,0.247,3.635
2003m12,64.57026672363281200,0.212,3.661
2004m1,64.84169006347656200,0.420,2.741
2004m2,64.90692138671875000,0.101,2.266
2004m3,65.29201507568359400,0.593,2.276
2004m4,65.85222625732421900,0.858,3.096
2004m5,66.33335876464843800,0.731,4.249
2004m6,66.70879364013671900,0.566,4.929
2004m7,67.01624298095703100,0.461,4.947
2004m8,67.24642944335937500,0.343,5.282
2004m9,67.66963958740234400,0.629,5.902
2004m10,67.93746948242187500,0.396,5.698
2004m11,67.93898773193359400,0.002,5.441
2004m12,68.50696563720703100,0.836,6.097
2005m1,69.52488708496093700,1.486,7.223
2005m2,70.18255615234375000,0.946,8.128
2005m3,71.26741790771484400,1.546,9.152
2005m4,71.61686706542968700,0.490,8.754
2005m5,72.04709625244140600,0.601,8.614
2005m6,72.70693969726562500,0.916,8.992
2005m7,73.43703460693359400,1.004,9.581
2005m8,73.75785827636718800,0.437,9.683
2005m9,74.61565399169921900,1.163,10.265
2005m10,75.19870758056640600,0.781,10.688
2005m11,76.10590362548828100,1.206,12.021
2005m12,76.95317840576171900,1.113,12.329
2006m1,77.93498229980468800,1.276,12.097
2006m2,78.24385833740234400,0.396,11.486
2006m3,79.18698120117187500,1.205,11.112
2006m4,79.95708465576171900,0.973,11.646
2006m5,80.33128356933593800,0.468,11.498
2006m6,80.72026824951171900,0.484,11.021
2006m7,81.21837615966796900,0.617,10.596
2006m8,81.67524719238281200,0.563,10.734
2006m9,82.40980529785156300,0.899,10.446
2006m10,83.11515808105468800,0.856,10.527
2006m11,83.70332336425781300,0.708,9.983
2006m12,84.52462005615234400,0.981,9.839
2007m1,85.46733093261718800,1.115,9.665
2007m2,86.03161621093750000,0.660,9.953
2007m3,86.92785644531250000,1.042,9.775
2007m4,88.89956665039062500,2.268,11.184
2007m5,90.75177001953125000,2.083,12.972
2007m6,93.16164398193359400,2.655,15.413
2007m7,95.53832244873046900,2.551,17.631
2007m8,98.71164703369140600,3.322,20.859
2007m9,100.68998718261719000,2.004,22.182
2007m10,102.13059997558594000,1.431,22.878
2007m11,101.71900177001953000,-0.403,21.523
2007m12,103.15599822998047000,1.413,22.043
2008m1,104.43900299072266000,1.244,22.198
2008m2,106.94300079345703000,2.398,24.307
2008m3,109.98899841308594000,2.848,26.529
2008m4,111.73799896240234000,1.590,25.690
2008m5,113.86299896240234000,1.902,25.466
2008m6,115.83499908447266000,1.732,24.338
2008m7,119.55699920654297000,3.213,25.140
2008m8,121.23000335693359000,1.399,22.812
2008m9,123.31700134277344000,1.722,22.472
2008m10,125.83899688720703000,2.045,23.214
2008m11,126.68699645996094000,0.674,24.546
2008m12,127.29299926757812000,0.478,23.399
2009m1,128.40199279785156000,0.871,22.944
2009m2,127.00900268554687000,-1.085,18.763
2009m3,129.91200256347656000,2.286,18.114
2009m4,131.97999572753906000,1.592,18.116
2009m5,133.66200256347656000,1.274,17.388
2009m6,134.83599853515625000,0.878,16.404
2009m7,136.40100097656250000,1.161,14.089
2009m8,141.45199584960937000,3.703,16.681
2009m9,143.19200134277344000,1.230,16.117
2009m10,144.67199707031250000,1.034,14.966
2009m11,146.79699707031250000,1.469,15.874
2009m12,148.40600585937500000,1.096,16.586
2010m1,150.35600280761719000,1.314,17.098
2010m2,153.54699707031250000,2.122,20.895
2010m3,156.13800048828125000,1.687,20.188
2010m4,161.51800537109375000,3.446,22.381
2010m5,164.35600280761719000,1.757,22.964
2010m6,168.84599304199219000,2.732,25.223
2010m7,173.04499816894531000,2.487,26.865
2010m8,176.77400207519531000,2.155,24.971
2010m9,178.96699523925781000,1.241,24.984
2010m10,181.51300048828125000,1.423,25.465
2010m11,184.94799804687500000,1.892,25.989
2010m12,186.91600036621094000,1.064,25.949
2011m1,189.69099426269531000,1.485,26.161
2011m2,192.91299438476562000,1.699,25.638
2011m3,197.63000488281250000,2.445,26.574
2011m4,202.29299926757813000,2.359,25.245
2011m5,206.11700439453125000,1.890,25.409
2011m6,209.71899414062500000,1.748,24.207
2011m7,215.40100097656250000,2.709,24.477
2011m8,219.30499267578125000,1.812,24.060
2011m9,222.46800231933594000,1.442,24.307
2011m10,224.56300354003906000,0.942,23.717
2011m11,229.11999511718750000,2.029,23.883
2011m12,232.42399597167969000,1.442,24.347
2012m1,236.77600097656250000,1.872,24.822
2012m2,238.84100341796875000,0.872,23.808
2012m3,247.86099243164062000,3.777,25.417
2012m4,254.61900329589844000,2.727,25.866
2012m5,259.21701049804687000,1.806,25.762
2012m6,263.66299438476562000,1.715,25.722
2012m7,270.65399169921875000,2.651,25.651
2012m8,278.05200195312500000,2.733,26.788
2012m9,282.74301147460937000,1.687,27.094
2012m10,285.90899658203125000,1.120,27.318
2012m11,288.71200561523438000,0.980,26.009
2012m12,292.00900268554687000,1.142,25.636
2013m1,298.01098632812500000,2.055,25.862
2013m2,297.64401245117187000,-0.123,24.620
2013m3,298.84298706054687000,0.403,20.569
2013m4,300.93798828125000000,0.701,18.191
2013m5,306.48800659179687000,1.844,18.236
2013m6,318.97299194335937000,4.074,20.978
2013m7,326.12200927734375000,2.241,20.494
2013m8,330.94900512695312000,1.480,19.024
2013m9,336.23800659179687000,1.598,18.920
2013m10,340.64401245117187000,1.310,19.144
2013m11,350.53100585937500000,2.902,21.412
2013m12,362.96200561523437000,3.546,24.298
2014m1,382.56900024414062000,5.402,28.374
2014m2,405.23800659179687000,5.925,36.149
2014m3,417.07299804687500000,2.921,39.563
2014m4,424.45700073242187000,1.770,41.045
2014m5,433.84698486328125000,2.212,41.554
2014m6,440.41299438476562000,1.513,38.072
2014m7,449.72601318359375000,2.115,37.901
2014m8,460.89199829101562000,2.483,39.264
2014m9,471.65499877929687000,2.335,40.274
2014m10,483.26400756835937000,2.461,41.868
2014m11,491.53298950195312000,1.711,40.225
2014m12,499.36700439453125000,1.594,37.581
2015m1,511.03100585937500000,2.336,33.579
2015m2,516.35198974609375000,1.041,27.419
2015m3,527.86499023437500000,2.230,26.564
2015m4,538.36901855468750000,1.990,26.837
2015m5,547.59600830078125000,1.714,26.219
2015m6,559.90399169921875000,2.248,27.132
2015m7,572.32098388671875000,2.218,27.260
2015m8,584.32501220703125000,2.097,26.781
2015m9,594.37597656250000000,1.720,26.019
2015m10,605.29901123046875000,1.838,25.252
2015m11,617.57299804687500000,2.028,25.642
2015m12,638.88397216796875000,3.451,27.939
2016m1,679.16601562500000000,6.305,32.901
2016m2,695.47198486328125000,2.401,34.690
2016m3,715.01300048828125000,2.810,35.454
2016m4,734.60400390625000000,2.740,36.450
2016m5,752.58197021484375000,2.447,37.434
2016m6,764.83697509765625000,1.628,36.601
2016m7,770.59899902343750000,0.753,34.645
2016m8,794.63000488281250000,3.118,35.991
2016m9,807.03302001953125000,1.561,35.778
2016m10,819.43597412109375000,1.537,35.377
2016m11,834.06097412109375000,1.785,35.055
2016m12,845.23901367187500000,1.340,32.299
2017m1,870.12597656250000000,2.944,28.117
2017m2,876.89898681640625000,0.778,26.087
2017m3,892.99700927734375000,1.836,24.892
2017m4,910.70898437500000000,1.983,23.973
2017m5,925.78997802734375000,1.656,23.015
2017m6,939.70001220703125000,1.503,22.863
2017m7,954.93200683593750000,1.621,23.921
2017m8,973.33801269531250000,1.927,22.489
2017m9,985.34997558593750000,1.234,22.095
2017m10,1.00708898925781e+03,2.206,22.900
2017m11,1.01741497802734e+03,1.025,21.983
2017m12,1.03093896484375e+03,1.329,21.970
2018m1,1.05906994628906e+03,2.729,21.715
2018m2,1.06984802246094e+03,1.018,22.004
2018m3,1.09076403808594e+03,1.955,22.146
2018m4,1.11202099609375e+03,1.949,22.105
2018m5,1.14877404785156e+03,3.305,24.086
2018m6,1.18788696289063e+03,3.405,26.411
2018m7,1.23078198242188e+03,3.611,28.887
2018m8,1.27339599609375e+03,3.462,30.828
2018m9,1.42490197753906e+03,11.898,44.609
2018m10,1.48721301269531e+03,4.373,47.674
2018m11,1.49286206054688e+03,0.380,46.731
